ATTBE,ATTEN,AUKEY,CBDFK,ETTBE,ETTEN,INDNR,LUPDN,LUPDT,LUPDV,LZUAU,MENGE,STTBE,STTEN,UAKEY,UAPIR,UASAA,UASAU,XUA,ZINFO,DFKEY,ORTFR,ORTTO,UAART,UAREE,FGKEY,UAABF,REKEY,SPREK,ATT30,ATT50,ATT55,ATT60,ATT70,ATT75,ATTER,UAAGE,EINHE,ATT20,QKB,SAA20,SAAOF,SKA,STT20,URK,RELFK,UAINF,ETT30,UAKSL,SPKEY,MENG2,CINFO,ATT40,STLIK,OKEYN,ABI,EBI,SBI,TOURK,EINH2,EINH3,EINH4,MENG3,MENG4,XCABA
,,768014145,,1.2.2024 5:30 PM,1.2.2024 5:40 PM,,3,1.2.2024 11:11 AM,AUGEN;1704190314009,,11,,,800027529,,20,,1.2.2024 11:11 AM,,,216 ,,S,,,,,,,,,,,,,STAT,,1.1.2024 5:01 PM,,,,,,,,A06,1.2.2024 5:15 PM,,,13,,,,,,600,,,,,,,,
1.2.2024 1:32 PM,1.2.2024 1:50 PM,768092140,,1.2.2024 1:32 PM,1.2.2024 1:50 PM,,3,1.2.2024 1:50 PM,Camso,,,1.2.2024 1:32 PM,1.2.2024 1:50 PM,800107648,,80,,1.2.2024 1:50 PM,,,,,N,,,,,,,,,,,,,,,,,,,,,,,IK3,,,,,,1.2.2024 1:09 PM,,,,,,,,,,,,
1.2.2024 1:08 PM,1.2.2024 1:10 PM,768091512,,1.2.2024 1:08 PM,1.2.2024 1:10 PM,,3,1.2.2024 1:11 PM,Camso,,,1.2.2024 1:08 PM,1.2.2024 1:10 PM,800107668,,80,,1.2.2024 1:11 PM,,,,,N,,,,,,,,,,,,,,,,,,,,,,,Regio3,,,,,,1.2.2024 1:08 PM,,,,,,,,,,,,
1.2.2024 1:23 PM,1.2.2024 1:33 PM,768092166,,1.2.2024 1:23 PM,1.2.2024 1:33 PM,,4,1.2.2024 1:33 PM,Wieprecht,,,1.2.2024 1:23 PM,1.2.2024 1:33 PM,800107677,,80,,1.2.2024 1:33 PM,HBASE (Delay),,,,N,,,,,,,,,,,,,,,,,,,,,,,TeamCharli,,,,,,1.2.2024 1:11 PM,,,,,,,,,,,,
1.2.2024 1:25 PM,1.2.2024 1:34 PM,768092301,,1.2.2024 1:25 PM,1.2.2024 1:34 PM,,4,1.2.2024 1:34 PM,Wieprecht,,,1.2.2024 1:25 PM,1.2.2024 1:34 PM,800107808,,80,,1.2.2024 1:34 PM,HBASE (Delay),,,,N,,,,,,,,,,,,,,,,,,,,,,,"TeamEcho,",,,,,,1.2.2024 1:20 PM,,,,,,,,,,,,
1.2.2024 1:57 PM,1.2.2024 2:11 PM,768092741,,1.2.2024 1:57 PM,1.2.2024 2:11 PM,,6,1.2.2024 2:12 PM,Wieprecht,,,1.2.2024 1:57 PM,1.2.2024 2:11 PM,800108283,,80,,1.2.2024 2:12 PM,HBASE (Delay),,,,N,,,,,,,,,,,,,,,,,,,,,,,"TeamLima,",,,,,,1.2.2024 1:42 PM,,,,,,,,,,,,
1.2.2024 2:05 PM,,768092753,,1.2.2024 2:05 PM,,,3,1.2.2024 2:05 PM,Wieprecht,,,1.2.2024 2:05 PM,,800108294,,50,,1.2.2024 2:05 PM,HBASE (Delay),,,,N,,,,,,,,,,,,,,,,,,,,,,,TeamNovemb,,,,,,1.2.2024 1:45 PM,,,,,,,,,,,,
1.2.2024 2:05 PM,,768092768,,1.2.2024 2:05 PM,,,4,1.2.2024 2:05 PM,Wieprecht,,,1.2.2024 2:05 PM,,800108310,,50,,1.2.2024 2:05 PM,HBASE (Delay),,,,N,,,,,,,,,,,,,,,,,,,,,,,"TeamKilo,",,,,,,1.2.2024 1:45 PM,,,,,,,,,,,,
1.2.2024 1:46 PM,1.2.2024 2:04 PM,768092556,,1.2.2024 1:46 PM,1.2.2024 2:04 PM,,2,1.2.2024 2:04 PM,Wieprecht,,,1.2.2024 1:46 PM,1.2.2024 2:04 PM,800108334,,80,,1.2.2024 2:04 PM,LL00A320,,,,N,,,,,,,,,,,,,,,,,,,,,,,"TeamEcho,",,,,,,1.2.2024 1:46 PM,,,,,,,,,,,,
1.2.2024 1:49 PM,,768092851,,1.2.2024 1:49 PM,,,2,1.2.2024 2:11 PM,Wieprecht,,,1.2.2024 1:49 PM,,800108403,,40,,1.2.2024 2:11 PM,HBASE (Delay),,,,N,,,,,,,,,,,,,,,,,,,,,,,"TeamMike,",,,,,,1.2.2024 1:49 PM,,,,,,,,,,,,
1.2.2024 1:58 PM,,768093073,,1.2.2024 1:58 PM,,,3,1.2.2024 2:09 PM,Wieprecht,,,1.2.2024 1:58 PM,,800108639,,40,,1.2.2024 2:09 PM,HBASE (Delay),,,,N,,,,,,,,,,,,,,,,,,,,,,,"TeamDelta,",,,,,,1.2.2024 1:58 PM,,,,,,,,,,,,
1.2.2024 2:08 PM,,768093084,,1.2.2024 2:08 PM,,,2,1.2.2024 2:08 PM,Wieprecht,,,1.2.2024 2:08 PM,,800108653,,50,,1.2.2024 2:08 PM,HBASE,,,,N,,,,,,,,,,,,,,,,,,,,,,,"TeamBravo,",,,,,,1.2.2024 2:01 PM,,,,,,,,,,,,
1.2.2024 2:05 PM,,768093181,,1.2.2024 2:05 PM,,,1,1.2.2024 2:06 PM,Camso,,,1.2.2024 2:05 PM,,800108763,,40,,1.2.2024 2:06 PM,,,,,N,,,,,,,,,,,,,,,,,,,,,,,Regio2,,,,,,1.2.2024 2:05 PM,,,,,,,,,,,,
1.2.2024 7:47 AM,1.2.2024 8:47 AM,768009524,,1.2.2024 7:38 AM,1.2.2024 8:23 AM,,32,1.2.2024 10:17 AM,PND-ANK,,4,1.2.2024 7:27 AM,1.2.2024 8:12 AM,800021859,,80,80,1.2.2024 10:17 AM,TRANSFER=06;,,H,,A,,,GH  ,1000202,,,1.2.2024 7:44 AM,,,,,1.2.2024 8:37 AM,,BAG,1.1.2024 6:29 PM,,,45,,,1000201,,2,1.2.2024 7:25 AM,,,4,PND-ANK,1.2.2024 7:47 AM,,,,2700,2700,,,,,1,,
1.2.2024 7:48 AM,1.2.2024 8:47 AM,768009524,,1.2.2024 7:48 AM,1.2.2024 8:33 AM,,42,1.2.2024 8:47 AM,PND-ANK,L,,1.2.2024 7:27 AM,1.2.2024 8:12 AM,800021860,,80,80,1.2.2024 8:47 AM,RUSH=07;,,H,,G,,,GH  ,1000258,,1.2.2024 7:58 AM,1.2.2024 7:23 AM,,1.2.2024 7:31 AM,1.2.2024 7:47 AM,,1.2.2024 8:37 AM,,,1.1.2024 6:29 PM,,,45,,,1000256,,2,,S,,,PND-ANK,1.2.2024 7:36 AM,,,,2700,2700,,,,,,3,
1.2.2024 5:32 AM,1.2.2024 5:45 AM,768087492,,1.2.2024 5:01 AM,1.2.2024 5:16 AM,2,7,1.2.2024 5:45 AM,LUCHS-FF,,4,1.2.2024 5:01 AM,1.2.2024 5:16 AM,800102371,,80,,1.2.2024 5:45 AM,,,905 ,UPS,T,,,,37582512,14189334,1.2.2024 5:01 AM,,,1.2.2024 5:42 AM,1.2.2024 5:45 AM,,,,DOL,1.2.2024 5:01 AM,,,,,,,,,,,266713213,0,,1.2.2024 5:39 AM,,,,900,900,,WAG,COL,KUV,0,0,
1.2.2024 5:06 AM,1.2.2024 5:32 AM,768087493,,1.2.2024 5:01 AM,1.2.2024 5:16 AM,2,7,1.2.2024 5:32 AM,LUCHS-FF,,4,1.2.2024 5:01 AM,1.2.2024 5:16 AM,800102372,,80,,1.2.2024 5:32 AM,,,UPS,905 ,T,,,,37582512,14189334,1.2.2024 5:01 AM,,,1.2.2024 5:22 AM,1.2.2024 5:32 AM,,,,DOL,1.2.2024 5:01 AM,,,,,,,,,,,266713213,0,,1.2.2024 5:15 AM,,,,900,900,,WAG,COL,KUV,0,0,
1.2.2024 5:12 AM,1.2.2024 5:49 AM,768087590,,,,,4,1.2.2024 5:22 AM,PTSS,,,1.2.2024 5:20 AM,1.2.2024 5:37 AM,800102419,,85,,1.2.2024 5:49 AM,355,,H18B,602A,,,4152329#A,,,,,1.2.2024 5:22 AM,,,,,,,,1.2.2024 5:07 AM,,,,,1.2.2024 5:07 AM,,,,,,,,,1.2.2024 5:12 AM,,,,,1020,,,,,,,
1.2.2024 5:15 AM,1.2.2024 5:23 AM,768087591,,1.2.2024 5:17 AM,1.2.2024 5:27 AM,1,10,1.2.2024 5:23 AM,D464694381,,1,1.2.2024 5:17 AM,1.2.2024 5:27 AM,800102420,,80,,1.2.2024 5:23 AM,BEM:,,SMCS,905 ,,,,,1001439,14188495,1.2.2024 5:14 AM,1.2.2024 5:19 AM,,1.2.2024 5:19 AM,1.2.2024 5:22 AM,1.2.2024 5:23 AM,,FALKE,,1.2.2024 5:14 AM,,,,,,,,,1.2.2024 5:14 AM,,,,,1.2.2024 5:15 AM,,,,600,600,,,,,,,
1.2.2024 5:24 AM,1.2.2024 5:31 AM,768087608,,1.2.2024 5:45 AM,1.2.2024 5:50 AM,1,9,1.2.2024 5:31 AM,D025699187,,,1.2.2024 5:45 AM,1.2.2024 5:50 AM,800102423,,80,,1.2.2024 5:31 AM,BEM:NEVZAT,,115,V4,,,,,1001110,14188515,1.2.2024 5:22 AM,,,1.2.2024 5:31 AM,1.2.2024 5:31 AM,1.2.2024 5:31 AM,,BUS-DISPO,,1.2.2024 5:22 AM,,,,,,,,,1.2.2024 5:42 AM,,,,,1.2.2024 5:24 AM,,,,300,300,,,,,,,
1.2.2024 8:00 AM,,768088543,,1.2.2024 7:57 AM,1.2.2024 8:07 AM,,10,1.2.2024 8:00 AM,lvapps7;1704178845550,,2,,,800103379,,75,,1.2.2024 8:00 AM,,,308 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:44 AM,,,,,,,,,1.2.2024 7:44 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:00 AM,,768088544,,1.2.2024 7:57 AM,1.2.2024 8:07 AM,,11,1.2.2024 8:00 AM,lvapps7;1704178845550,,1,,,800103380,,75,,1.2.2024 8:00 AM,,,308 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:44 AM,,,,,,,,,1.2.2024 7:44 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:00 AM,,768088545,,1.2.2024 7:57 AM,1.2.2024 8:07 AM,,10,1.2.2024 8:00 AM,lvapps7;1704178845550,,1,,,800103381,,75,,1.2.2024 8:00 AM,,,308 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:44 AM,,,,,,,,,1.2.2024 7:44 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088576,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,1,,,800103413,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088577,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,2,,,800103414,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088578,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,3,,,800103415,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088579,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,11,1.2.2024 9:22 AM,lvapps7;1704183760581,,1,,,800103416,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088580,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,14,1.2.2024 9:24 AM,AUGEN;1704183863421,,2,,,800103417,,75,40,1.2.2024 9:24 AM,,,312 ,T10,,,768089746,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088581,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,2,,,800103418,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088582,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,11,1.2.2024 9:22 AM,lvapps7;1704183760581,,2,,,800103419,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,5,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088583,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,1,,,800103420,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088584,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,1,,,800103421,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088585,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,1,,,800103422,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088592,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,7,,,800103429,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088593,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,10,1.2.2024 9:22 AM,lvapps7;1704183760581,,2,,,800103430,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088596,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,11,1.2.2024 9:22 AM,lvapps7;1704183760581,,2,,,800103433,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,GMS,,1.2.2024 6:47 AM,,,,,,,,,1.2.2024 9:01 AM,,,3,,,,,,600,,,,,,,,
1.2.2024 9:22 AM,,768088665,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,8,1.2.2024 9:22 AM,lvapps7;1704183760581,,0,,,800103506,,75,,1.2.2024 9:22 AM,,,312 ,T10,,,,,,,,,,,,,,PTM,,1.2.2024 6:52 AM,,,,,,,,,1.2.2024 9:01 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:57 AM,,768088708,,1.2.2024 8:58 AM,1.2.2024 9:08 AM,,11,1.2.2024 8:57 AM,lvapps7;1704182261578,,1,,,800103551,,75,,1.2.2024 8:57 AM,,,302A,T08,,,,,,,,,,,,,,GMS,,1.2.2024 6:54 AM,,,,,,,,,1.2.2024 8:45 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:57 AM,,768088709,,1.2.2024 8:58 AM,1.2.2024 9:08 AM,,12,1.2.2024 8:57 AM,lvapps7;1704182261578,,1,,,800103552,,75,,1.2.2024 8:57 AM,,,302A,T08,,,,,,,,,,,,,,GMS,,1.2.2024 6:54 AM,,,,,,,,,1.2.2024 8:45 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:57 AM,,768088713,,1.2.2024 8:58 AM,1.2.2024 9:08 AM,,10,1.2.2024 8:57 AM,lvapps7;1704182261578,,0,,,800103556,,75,,1.2.2024 8:57 AM,,,302A,T08,,,,,,,,,,,,,,PTM,,1.2.2024 6:54 AM,,,,,,,,,1.2.2024 8:45 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:57 AM,,768088714,,1.2.2024 8:58 AM,1.2.2024 9:08 AM,,10,1.2.2024 8:57 AM,lvapps7;1704182261578,,0,,,800103557,,75,,1.2.2024 8:57 AM,,,302A,T08,,,,,,,,,,,,,,PTM,,1.2.2024 6:54 AM,,,,,,,,,1.2.2024 8:45 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:57 AM,,768088715,,1.2.2024 8:58 AM,1.2.2024 9:08 AM,,10,1.2.2024 8:57 AM,lvapps7;1704182261578,,0,,,800103558,,75,,1.2.2024 8:57 AM,,,302A,T08,,,,,,,,,,,,,,PTM,,1.2.2024 6:54 AM,,,,,,,,,1.2.2024 8:45 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:57 AM,,768088716,,1.2.2024 8:58 AM,1.2.2024 9:08 AM,,10,1.2.2024 8:57 AM,lvapps7;1704182261578,,0,,,800103559,,75,,1.2.2024 8:57 AM,,,302A,T08,,,,,,,,,,,,,,PTM,,1.2.2024 6:54 AM,,,,,,,,,1.2.2024 8:45 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:57 AM,,768088717,,1.2.2024 8:58 AM,1.2.2024 9:08 AM,,10,1.2.2024 8:57 AM,lvapps7;1704182261578,,0,,,800103560,,75,,1.2.2024 8:57 AM,,,302A,T08,,,,,,,,,,,,,,PTM,,1.2.2024 6:54 AM,,,,,,,,,1.2.2024 8:45 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 8:39 AM,,768088735,,1.2.2024 8:35 AM,1.2.2024 8:45 AM,,18,1.2.2024 8:39 AM,lvapps7;1704181173391,,1,,,800103577,,75,,1.2.2024 8:39 AM,,,301A,T07,,,,,,,,,,,,,,GMS,,1.2.2024 6:55 AM,,,,,,,,,1.2.2024 8:20 AM,,,3,,,,,,600,,,,,,,,
,,768088744,,1.2.2024 8:32 AM,1.2.2024 8:42 AM,,25,1.2.2024 8:39 AM,AUGEN;1704181151047,,3,,,800103586,,50,40,1.2.2024 8:39 AM,,,301A,T07,,,768089401,,,,,,,,,,,GMS,,1.2.2024 6:55 AM,,,,,,,,,1.2.2024 8:20 AM,,,8,,,,,,600,,,,,,,,
,,768086413,,1.2.2024 6:28 PM,1.2.2024 6:38 PM,1,1,1.2.2024 2:07 PM,LANDUNG,,1,1.2.2024 6:28 PM,1.2.2024 6:38 PM,800101536,,10,,1.2.2024 2:07 PM,,,120 ,MCS,,,,,,,,,,,,,,POE-FAF,,,,,,,,,,,,,,,,,,,,600,600,,,,,,,
,,768086414,,1.2.2024 10:33 PM,1.2.2024 10:43 PM,1,2,1.2.2024 1:56 PM,LANDUNG,,1,1.2.2024 10:33 PM,1.2.2024 10:43 PM,800101537,,10,,1.2.2024 1:56 PM,,,117B,MCS,,,,,,,,,,,,,,POE-FAF,,,,,,,,,,,,,,,,,,,,600,600,,,,,,,
,,768086453,,1.2.2024 8:23 PM,1.2.2024 8:33 PM,1,0,1.2.2024 1:03 AM,POE-FAF,,1,1.2.2024 8:23 PM,1.2.2024 8:33 PM,800101576,,10,,1.2.2024 1:03 AM,,,183 ,MCS,,,,,,,,,,,,,,POE-FAF,,,,,,,,,,,,,,,,,,,,600,600,,,,,,,
1.2.2024 12:38 PM,1.2.2024 12:51 PM,768086454,,1.2.2024 12:27 PM,1.2.2024 12:52 PM,1,12,1.2.2024 12:51 PM,SII;1704196315563,,1,1.2.2024 12:27 PM,1.2.2024 12:52 PM,800101577,,80,,1.2.2024 12:51 PM,,,,,Q4,LH ,,,120056,,1.2.2024 12:38 PM,,,,,1.2.2024 12:38 PM,,,,1.2.2024 12:11 PM,,,,,1.2.2024 12:27 PM,120056,,,,m,266716031,,,1.2.2024 12:38 PM,,,,1500,1500,,,,,,,
,,768086455,,1.2.2024 9:05 PM,1.2.2024 9:31 PM,1,2,1.2.2024 1:05 AM,lvapps7;1704153913490,,1,1.2.2024 9:05 PM,1.2.2024 9:31 PM,800101578,,5,,1.2.2024 1:05 AM,,,,,Q3,PA ,,,120057,,,,,,,,,,,,,,,,1.2.2024 9:05 PM,120057,,,,m,,,,,,,,1560,1560,,,,,,,
,,768086456,,1.2.2024 9:05 PM,1.2.2024 9:31 PM,1,2,1.2.2024 1:05 AM,lvapps7;1704153913458,,1,1.2.2024 9:05 PM,1.2.2024 9:31 PM,800101579,,5,,1.2.2024 1:05 AM,,,,,Q3,PA ,,,120057,,,,,,,,,,,,,,,,1.2.2024 9:05 PM,120057,,,,m,,,,,,,,1560,1560,,,,,,,
,,768086457,,1.2.2024 9:05 PM,1.2.2024 9:31 PM,1,2,1.2.2024 1:05 AM,lvapps7;1704153913473,,1,1.2.2024 9:05 PM,1.2.2024 9:31 PM,800101580,,5,,1.2.2024 1:05 AM,,,,,Q3,PA ,,,120057,,,,,,,,,,,,,,,,1.2.2024 9:05 PM,120057,,,,m,,,,,,,,1560,1560,,,,,,,
,,768086458,,1.2.2024 9:05 PM,1.2.2024 9:31 PM,1,2,1.2.2024 1:05 AM,lvapps7;1704153913815,,1,1.2.2024 9:05 PM,1.2.2024 9:31 PM,800101581,,5,,1.2.2024 1:05 AM,,,,,Q3,PA ,,,120057,,,,,,,,,,,,,,,,1.2.2024 9:05 PM,120057,,,,m,,,,,,,,1560,1560,,,,,,,
,,768086459,,1.2.2024 9:25 PM,1.2.2024 9:37 PM,1,2,1.2.2024 1:05 AM,lvapps7;1704153913833,,1,1.2.2024 9:25 PM,1.2.2024 9:37 PM,800101582,,5,,1.2.2024 1:05 AM,,,,,Q3,PA ,,,120057,,,,,,,,,,,,,,,,1.2.2024 9:25 PM,120057,,,,m,,,,,,,,720,720,,,,,,,
,,768086460,,1.2.2024 9:05 PM,1.2.2024 9:31 PM,1,2,1.2.2024 1:05 AM,lvapps7;1704153913846,,1,1.2.2024 9:05 PM,1.2.2024 9:31 PM,800101583,,5,,1.2.2024 1:05 AM,,,,,Q3,PA ,,,120057,,,,,,,,,,,,,,,,1.2.2024 9:05 PM,120057,,,,m,,,,,,,,1560,1560,,,,,,,
,,768014302,,1.2.2024 9:45 PM,1.2.2024 9:55 PM,,3,1.2.2024 11:18 AM,AUGEN;1704190739823,,19,,,800027686,,20,,1.2.2024 11:18 AM,,,246 ,,S,,,,,,,,,,,,,STAT,,1.1.2024 5:02 PM,,,,,,,,A13,1.2.2024 9:30 PM,,,51,,,,,,600,,,,,,,,
1.2.2024 8:39 AM,,768088745,,1.2.2024 8:35 AM,1.2.2024 8:45 AM,,18,1.2.2024 8:39 AM,lvapps7;1704181173391,,9,,,800103587,,75,,1.2.2024 8:39 AM,,,301A,T07,,,,,,,,,,,,,,GMS,,1.2.2024 6:55 AM,,,,,,,,,1.2.2024 8:20 AM,,,19,,,,,,600,,,,,,,,
1.2.2024 6:56 AM,1.2.2024 8:22 AM,768015533,,1.2.2024 6:56 AM,1.2.2024 6:56 AM,6,4,1.2.2024 8:22 AM,BIC;1704180157805,,1,1.2.2024 6:56 AM,1.2.2024 6:56 AM,800103614,,80,,1.2.2024 8:22 AM,,,,,Qx,,,,,,1.2.2024 6:56 AM,,,,,1.2.2024 8:02 AM,,,,1.2.2024 6:56 AM,GPI,,,,,,,,,M,266702305,,,1.2.2024 6:56 AM,,,,0,0,,,,,,,
1.2.2024 7:01 AM,1.2.2024 7:02 AM,768012147,,,,5,3,1.2.2024 7:02 AM,SELMANST;1704175374615,,1,,,800103655,,80,,1.2.2024 7:02 AM,,,,,206,LH ,,,120121,,,,,,,,,,ST,1.2.2024 5:53 AM,,,,,,,,SL_3709445,,S,,,,,200482,,,,,,,,,,,
,,768015935,,1.2.2024 7:02 AM,1.2.2024 7:02 AM,2,4,1.2.2024 7:30 AM,SELMANST;1704177045204,,1,1.2.2024 7:02 AM,1.2.2024 7:02 AM,800103656,,97,,1.2.2024 7:30 AM,,,,,Qx,,,,,,1.2.2024 7:02 AM,,,,,1.2.2024 7:30 AM,,,,1.2.2024 7:02 AM,,,,,,,,,,M,,,,,,,,0,0,,,,,,,
1.2.2024 8:28 AM,,768088815,,1.2.2024 8:16 AM,1.2.2024 8:26 AM,,9,1.2.2024 8:28 AM,lvapps7;1704180495501,,0,,,800103665,,75,,1.2.2024 8:28 AM,,,201 ,T06,,,,,,,,,,,,,,PTM,,1.2.2024 7:03 AM,,,,,,,,,1.2.2024 8:02 AM,,,4,,,,,,600,,,,,,,,
1.2.2024 8:28 AM,,768088816,,1.2.2024 8:16 AM,1.2.2024 8:26 AM,,9,1.2.2024 8:28 AM,lvapps7;1704180495501,,0,,,800103666,,75,,1.2.2024 8:28 AM,,,201 ,T06,,,,,,,,,,,,,,PTM,,1.2.2024 7:03 AM,,,,,,,,,1.2.2024 8:02 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:37 AM,,768088840,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,9,1.2.2024 9:37 AM,lvapps7;1704184648429,,0,,,800103688,,75,,1.2.2024 9:37 AM,,,519S,T11,,,,,,,,,,,,,,PTM,,1.2.2024 7:04 AM,,,,,,,,,1.2.2024 9:05 AM,,,1,,,,,,600,,,,,,,,
1.2.2024 9:37 AM,,768088844,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,9,1.2.2024 9:37 AM,lvapps7;1704184648429,,3,,,800103692,,75,,1.2.2024 9:37 AM,,,519S,T11,,,,,,,,,,,,,,PTM,,1.2.2024 7:04 AM,,,,,,,,,1.2.2024 9:05 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 9:37 AM,,768088847,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,9,1.2.2024 9:37 AM,lvapps7;1704184648429,,2,,,800103695,,75,,1.2.2024 9:37 AM,,,519S,T11,,,,,,,,,,,,,,PTM,,1.2.2024 7:04 AM,,,,,,,,,1.2.2024 9:05 AM,,,2,,,,,,600,,,,,,,,
1.2.2024 8:30 AM,,768088881,,1.2.2024 8:15 AM,1.2.2024 8:25 AM,,12,1.2.2024 8:30 AM,lvapps7;1704180608618,,2,,,800103736,,75,,1.2.2024 8:30 AM,,,209A,T11,,,,,,,,,,,,,,GMS,,1.2.2024 7:08 AM,,,,,,,,,1.2.2024 8:00 AM,,,7,,,,,,600,,,,,,,,
1.2.2024 7:09 AM,1.2.2024 9:07 AM,768015990,,1.2.2024 8:15 AM,1.2.2024 8:41 AM,6,5,1.2.2024 9:07 AM,BADOGLUM;1704182844597,,1,1.2.2024 8:15 AM,1.2.2024 8:41 AM,800103757,,80,,1.2.2024 9:07 AM,,,,,Qx,,,,,,1.2.2024 7:09 AM,,,,,1.2.2024 9:06 AM,,,,1.2.2024 7:09 AM,,,,,1.2.2024 8:15 AM,,,,,M,266711548,,,1.2.2024 7:09 AM,,,,1560,1560,,,,,,,
