ATTBE,ATTEN,AUAGE,AUKEY,AUKNL,AUKNS,AUPIR,AUSAA,AUSAU,DISPO,EINHE,ETTBE,ETTEN,FGKEY,JTP,KEYLK,KEYLE,KEYLF,LUPDN,LUPDT,LUPDV,MENGE,ORTFR,ORTTO,STTBE,STTEN,UAZAK,UAZPL,XAU,ZINFO,DIB,PLKEY,AUDAT,AUABF,ATT20,RELFK,CINFO,FDAEN,FLAGS,MITAR,MAD,STLIK,PKART,PKL,PKLAS,PKLEA,PKNAM,PLE,EINH2,EINH3,EINH4,MENG2,MENG3,MENG4
,,GMS,768013989,571844,,,60,,MAUSGEP,,1.2.2024 7:05 AM,1.2.2024 7:15 AM,,TSUMME,,3641399109,0,20,1.2.2024 6:50 AM,AUGEN;1704174640344,32,110 ,C5,1.2.2024 6:50 AM,1.2.2024 7:00 AM,1,,1.2.2024 6:50 AM,,1,,1.2.2024 6:50 AM,,,,40,,,,GH  ,,,,,,,,,,,,,
,,GMS,768013990,571941,,,60,,MAUSGEP,,1.2.2024 7:32 AM,1.2.2024 7:42 AM,,SUMME,,3641390605,-1,40,1.2.2024 8:02 AM,LoadCalc,38,222A,T03,1.2.2024 6:50 AM,1.2.2024 7:00 AM,1,,1.2.2024 8:02 AM,,2,,1.2.2024 6:50 AM,,,,142,,,19,GH  ,,,,,,,,,,,,,38
1.2.2024 7:37 AM,,GMS,768013991,571941,,,75,,MAUSGEP,,1.2.2024 7:32 AM,1.2.2024 7:42 AM,,TSUMME,,3641390605,0,44,1.2.2024 8:47 AM,AUGEN;1704181628290,38,222A,T03,1.2.2024 6:50 AM,1.2.2024 7:00 AM,1,,1.2.2024 8:47 AM,,2,,1.2.2024 6:50 AM,,,,141,,,19,GH  ,,,,,,,,,,,,38,38
,,PTM,768013992,571444,,,60,,MAUSGEP,,1.2.2024 7:30 AM,1.2.2024 7:40 AM,,SUMME,,3641390854,1148262532,32,1.2.2024 7:36 AM,LoadCalc,51,208 ,T02,1.2.2024 7:30 AM,1.2.2024 7:40 AM,1,,1.2.2024 7:36 AM,,2,,1.2.2024 7:30 AM,,,,137,,,11,GH  ,,,,,,,,,,,,,48
,,GMS,768013995,572178,,,97,,MAUSGEP,,1.2.2024 7:26 AM,1.2.2024 7:36 AM,,TSUMME,,3641381217,,15,1.2.2024 7:12 AM,AUGEN;1704175973920,0,115A,,1.2.2024 7:30 AM,1.2.2024 7:40 AM,1,,1.2.2024 7:12 AM,,1,,1.2.2024 7:30 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,PTM,768013996,570860,,,98,,MAUSGEP,,1.2.2024 8:03 AM,1.2.2024 8:13 AM,,SUMME,,3641344980,1148253564,16,1.2.2024 7:47 AM,AUGEN;1704178062594,7,164 ,,1.2.2024 7:35 AM,1.2.2024 7:45 AM,1,,1.2.2024 7:47 AM,,1,,1.2.2024 7:35 AM,,,,16,,,,SPL ,,,,,,,,,,,,,
,,,768013829,,595336,,99,,COBRA2,,1.2.2024 3:40 AM,1.2.2024 4:05 AM,,COBSLF,,,,8,1.1.2024 9:29 PM,lvapps7;1704140942860,,212B,,1.2.2024 3:40 AM,1.2.2024 4:05 AM,1,0,1.1.2024 9:29 PM,,P,,1.1.2024 4:40 PM,,1.1.2024 9:29 PM,,CobraAuf.GH;Status=C,,ANR=J,,GH,,,0,N,AD,AD_Schlepp,,,,,,,
,,STAT,768013551,571398,,,20,20,PND-ANK,BAG,1.2.2024 9:33 PM,1.2.2024 9:33 PM,,PNDAN,,3641213501,1148274639,16,1.2.2024 8:10 AM,UPDATEMGR,23,GN,CN,1.2.2024 9:22 PM,1.2.2024 10:07 PM,2,10,1.2.2024 8:10 AM,,I,,1.2.2024 9:15 PM,,1.1.2024 6:29 PM,,LH 1871 20240102211500L,,,S,,,T07,,,,,,BAG,,,10,,
1.2.2024 10:30 AM,,,768013634,,572177,,40,20,PND-ABF,BAG,1.2.2024 10:30 AM,1.2.2024 1:00 PM,,PNDAB,,,1148215843,54,1.2.2024 11:01 AM,LOADCALC,121,,BN,1.2.2024 1:10 PM,1.2.2024 1:10 PM,1,,1.2.2024 11:01 AM,LO#0#0#0#1#5#6#6#7#7#7#7#7#7#7#7#7#7#7#6#6#5#5#4#3#2#2#1#1#0#0#0#0#0#0#0#0#TR#0#0#0#0#1#1#1#1#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#SP#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,B,0,1.2.2024,,1.1.2024 4:26 PM,,XQ  131 20240102131000S,,,,,,,,,,,,,,,82,48,
1.2.2024 10:35 AM,,,768013722,,571187,,40,20,PND-ABF,BAG,1.2.2024 10:30 AM,1.2.2024 12:45 PM,,PNDAB,,,1148226511,25,1.2.2024 11:01 AM,LOADCALC;1704189687343,56,,CN,1.2.2024 12:55 PM,1.2.2024 12:55 PM,1,,1.2.2024 11:01 AM,LO#0#0#0#0#0#0#0#0#1#1#1#1#2#2#3#4#5#5#5#4#4#4#3#3#2#2#2#1#1#1#0#0#0#0#0#0#TR#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#SP#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,D,0,1.2.2024,,1.1.2024 4:21 PM,,GQ  871 20240102125500S,,,,,,,,,,,,,,,12,8,
1.2.2024 7:14 AM,1.2.2024 8:35 AM,,768013588,,572461,,80,,COBRA2,,1.2.2024 7:06 AM,1.2.2024 7:55 AM,,COBBEL,,,,31,1.2.2024 8:35 AM,SELMANST;1704180904929,,311 ,,1.2.2024 7:06 AM,1.2.2024 7:55 AM,5,0,1.2.2024 8:35 AM,;prio,I,,1.1.2024 3:50 PM,,1.2.2024 6:50 AM,,CobraAuf.GH;Status=C,R,AKK=M;ANR=N,SELMANST,GH,,,A319,N,AD,AD_DLH A319 AKK,,,,,,,
,,STAT,768014273,571501,,,20,,MAUSGEP,,1.2.2024 8:49 PM,1.2.2024 8:59 PM,,TSUMME,,3641564033,,4,1.2.2024 10:19 AM,AUGEN;1704187199671,31,309 ,T10,1.2.2024 8:35 PM,1.2.2024 8:45 PM,1,,1.2.2024 10:19 AM,,G,,1.2.2024 8:35 PM,,,,1,,,12,GH  ,,,,,,,,,,,,,
,,STAT,768014274,571442,,,20,,MAUSGEP,,1.2.2024 8:52 PM,1.2.2024 9:02 PM,,SUMME,,3641349072,,5,1.2.2024,AUGEN;1704153330512,24,343N,T04,1.2.2024 8:40 PM,1.2.2024 8:50 PM,1,,1.2.2024,,2,,1.2.2024 8:40 PM,,,,1,,,12,SPL ,,,,,,,,,,,,,
,,STAT,768014275,571442,,,20,,MAUSGEP,,1.2.2024 8:52 PM,1.2.2024 9:02 PM,,TSUMME,,3641349072,,5,1.2.2024,AUGEN;1704153330512,24,343N,T04,1.2.2024 8:40 PM,1.2.2024 8:50 PM,1,,1.2.2024,,2,,1.2.2024 8:40 PM,,,,1,,,12,SPL ,,,,,,,,,,,,,
,,STAT,768014278,571780,,,20,,MAUSGEP,,1.2.2024 9:08 PM,1.2.2024 9:18 PM,,SUMME,,3641347383,,5,1.2.2024 9:40 AM,AUGEN;1704184809190,17,219A,T02,1.2.2024 8:55 PM,1.2.2024 9:05 PM,1,,1.2.2024 9:40 AM,,2,,1.2.2024 8:55 PM,,,,1,,,11,SPL ,,,,,,,,,,,,,
,,STAT,768014279,571780,,,20,,MAUSGEP,,1.2.2024 9:08 PM,1.2.2024 9:18 PM,,TSUMME,,3641347383,,5,1.2.2024 9:40 AM,AUGEN;1704184809190,17,219A,T02,1.2.2024 8:55 PM,1.2.2024 9:05 PM,1,,1.2.2024 9:40 AM,,2,,1.2.2024 8:55 PM,,,,1,,,11,SPL ,,,,,,,,,,,,,
,,STAT,768014281,571374,,,20,,MAUSGEP,,1.2.2024 9:21 PM,1.2.2024 9:31 PM,,TSUMME,,3641423533,,4,1.2.2024 10:43 AM,AUGEN;1704188624456,15,302B,T04,1.2.2024 9:05 PM,1.2.2024 9:15 PM,1,,1.2.2024 10:43 AM,,2,,1.2.2024 9:05 PM,,,,1,,,14,GH  ,,,,,,,,,,,,,
,,STAT,768014282,571386,,,20,,MAUSGEP,,1.2.2024 9:18 PM,1.2.2024 9:28 PM,,SUMME,,3641507552,,4,1.2.2024 9:35 AM,AUGEN;1704184549890,17,308 ,T05,1.2.2024 9:05 PM,1.2.2024 9:15 PM,1,,1.2.2024 9:35 AM,,2,,1.2.2024 9:05 PM,,,,1,,DIB=NE,14,GH  ,,,,,,,,,,,,,
,,PTM,768014070,572176,,,15,,MAUSGEP,,1.2.2024 12:47 PM,1.2.2024 12:57 PM,,SUMME,,3641542140,1148281227,8,1.2.2024 9:19 AM,AUGEN;1704183573804,20,111 ,,1.2.2024 12:25 PM,1.2.2024 12:35 PM,1,,1.2.2024 9:19 AM,,1,,1.2.2024 12:25 PM,,,,53,,,,SPL ,,,,,,,,,,,,,
,,STAT,768014290,571583,,,20,,MAUSGEP,,1.2.2024 9:28 PM,1.2.2024 9:38 PM,,SUMME,,3641426052,,3,1.2.2024 6:29 AM,AUGEN;1704173370083,45,248A,T08,1.2.2024 9:15 PM,1.2.2024 9:25 PM,1,,1.2.2024 6:29 AM,,G,,1.2.2024 9:15 PM,,,,1,,GSH=NE,14,GH  ,,,,,,,,,,,,,
,,STAT,768014294,571539,,,20,,MAUSGEP,,1.2.2024 9:27 PM,1.2.2024 9:37 PM,,SUMME,,,,2,1.1.2024 5:02 PM,AUGEN;1704124938383,16,234 ,T05,1.2.2024 9:15 PM,1.2.2024 9:25 PM,1,,1.1.2024 5:02 PM,,2,,1.2.2024 9:15 PM,,,,1,,,,SPL ,,,,,,,,,,,,,
1.2.2024 6:45 AM,1.2.2024 8:06 AM,,768013651,,572366,,80,,COBRA2,,1.2.2024 6:54 AM,1.2.2024 7:47 AM,,COBBEL,,,,22,1.2.2024 8:06 AM,BADOGLUM;1704179188634,,121 ,,1.2.2024 7:05 AM,1.2.2024 7:47 AM,5,0,1.2.2024 8:06 AM,;,S,,1.1.2024 4:05 PM,,1.2.2024 6:44 AM,,CobraAuf.GH;Status=C,,AK?=K;ANR=J,BADOGLUM,GH,,,A320B,N,AD,AD_OAL A320B,,,,,,,
1.2.2024 8:40 AM,1.2.2024 10:00 AM,,768013788,,572464,,80,,COBRA2,,1.2.2024 8:32 AM,1.2.2024 9:25 AM,,COBBEL,,,,26,1.2.2024 10:00 AM,TANRIVEA;1704186014814,,309 ,,1.2.2024 8:32 AM,1.2.2024 9:25 AM,3,0,1.2.2024 10:00 AM,;,I,,1.1.2024 4:25 PM,,1.2.2024 8:05 AM,,CobraAuf.GH;Status=C,R,AKK=M;ANR=N,TANRIVEA,GH,,,A321,N,AD,AD_DLH A321 AKK,,,,,,,
,,PTM,768014077,572182,,,97,,MAUSGEP,,1.2.2024 1:21 PM,1.2.2024 1:31 PM,,TSUMME,,3641614449,,9,1.2.2024 10:46 AM,AUGEN;1704188770219,0,162 ,,1.2.2024 1:00 PM,1.2.2024 1:10 PM,1,,1.2.2024 10:46 AM,,1,,1.2.2024 1:00 PM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,GMS,768014078,571842,,,15,,MAUSGEP,,1.2.2024 1:38 PM,1.2.2024 1:48 PM,,SUMME,,3641487820,-1,10,1.2.2024 8:22 AM,AUGEN;1704180143628,23,110 ,,1.2.2024 1:30 PM,1.2.2024 1:40 PM,1,,1.2.2024 8:22 AM,,1,,1.2.2024 1:30 PM,,,,47,,,,GH  ,,,,,,,,,,,,,
,,PTM,768014076,572182,,,15,,MAUSGEP,,1.2.2024 1:21 PM,1.2.2024 1:31 PM,,SUMME,,3641614449,1148289448,10,1.2.2024 10:46 AM,AUGEN;1704188770219,12,162 ,,1.2.2024 1:00 PM,1.2.2024 1:10 PM,1,,1.2.2024 10:46 AM,,1,,1.2.2024 1:00 PM,,,,66,,,,SPL ,,,,,,,,,,,,,
,,PTM,768013997,570860,,,97,,MAUSGEP,,1.2.2024 8:03 AM,1.2.2024 8:13 AM,,TSUMME,,3641344980,,14,1.2.2024 7:47 AM,AUGEN;1704178062594,0,164 ,,1.2.2024 7:35 AM,1.2.2024 7:45 AM,1,,1.2.2024 7:47 AM,,1,,1.2.2024 7:35 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,PTM,768013998,571119,,,60,,MAUSGEP,,1.2.2024 7:57 AM,1.2.2024 8:07 AM,,SUMME,,3641391327,1148264375,33,1.2.2024 8:08 AM,lvapps7;1704179299612,52,521S,T10,1.2.2024 7:40 AM,1.2.2024 7:50 AM,1,,1.2.2024 8:08 AM,,G,,1.2.2024 7:40 AM,,,,198,,,20,SPL ,,,,,,,,,,,,,52
,,PTM,768014000,571510,,,60,,MAUSGEP,,1.2.2024 7:48 AM,1.2.2024 7:58 AM,,SUMME,,3641395387,1148263212,35,1.2.2024 7:55 AM,lvapps7;1704178546869,45,247 ,T07,1.2.2024 7:40 AM,1.2.2024 7:50 AM,1,,1.2.2024 7:55 AM,,G,,1.2.2024 7:40 AM,,,,145,,,20,GH  ,,,,,,,,,,,,,44
1.2.2024 8:22 AM,,PTM,768014003,571099,,,70,,MAUSGEP,,1.2.2024 8:12 AM,1.2.2024 8:22 AM,,TSUMME,,3641448121,0,57,1.2.2024 9:26 AM,AUGEN;1704183997596,86,519S,T06,1.2.2024 7:50 AM,1.2.2024 8:00 AM,1,,1.2.2024 9:26 AM,,2,,1.2.2024 7:50 AM,,,,209,,,16,SPL ,,,,,,,,,,,,66,66
1.2.2024 8:16 AM,,PTM,768014005,571485,,,75,,MAUSGEP,,1.2.2024 8:14 AM,1.2.2024 8:24 AM,,TSUMME,,3641472373,0,29,1.2.2024 9:32 AM,AUGEN;1704184362419,26,231 ,T10,1.2.2024 8:10 AM,1.2.2024 8:20 AM,1,,1.2.2024 9:32 AM,,G,,1.2.2024 8:10 AM,,,,99,,,15,SPL ,,,,,,,,,,,,22,23
,,PTM,768014006,571142,,,98,,MAUSGEP,,1.2.2024 8:07 AM,1.2.2024 8:17 AM,,SUMME,,3641399187,1148263915,18,1.2.2024 7:55 AM,AUGEN;1704178542126,9,116 ,,1.2.2024 8:15 AM,1.2.2024 8:25 AM,1,,1.2.2024 7:55 AM,,1,,1.2.2024 8:15 AM,,,,37,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014007,571142,,,98,,MAUSGEP,,1.2.2024 8:07 AM,1.2.2024 8:17 AM,,TSUMME,,3641399187,0,18,1.2.2024 7:55 AM,AUGEN;1704178542126,9,116 ,,1.2.2024 8:15 AM,1.2.2024 8:25 AM,1,,1.2.2024 7:55 AM,,1,,1.2.2024 8:15 AM,,,,36,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014008,571024,,,60,,MAUSGEP,,1.2.2024 8:53 AM,1.2.2024 9:03 AM,,SUMME,,3641395528,1148263730,30,1.2.2024 9:17 AM,LoadCalc,26,311 ,T11,1.2.2024 8:30 AM,1.2.2024 8:40 AM,1,,1.2.2024 9:17 AM,,G,,1.2.2024 8:30 AM,,,,130,,,20,SPL ,,,,,,,,,,,,,22
,,PTM,768014011,571149,,,98,,MAUSGEP,,1.2.2024 8:26 AM,1.2.2024 8:36 AM,,TSUMME,,3641399201,0,18,1.2.2024 8:14 AM,AUGEN;1704179655437,7,119 ,,1.2.2024 8:35 AM,1.2.2024 8:45 AM,1,,1.2.2024 8:14 AM,,1,,1.2.2024 8:35 AM,,,,28,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014012,571954,,,98,,MAUSGEP,,1.2.2024 8:56 AM,1.2.2024 9:06 AM,,SUMME,,3641399239,1148265057,15,1.2.2024 8:46 AM,AUGEN;1704181594092,22,111 ,,1.2.2024 8:45 AM,1.2.2024 8:55 AM,1,,1.2.2024 8:46 AM,,1,,1.2.2024 8:45 AM,,,,41,,,,GH  ,,,,,,,,,,,,,
,,STAT,768014014,571075,,,60,,MAUSGEP,,1.2.2024 9:35 AM,1.2.2024 9:45 AM,,SUMME,,3641345250,,22,1.2.2024 9:26 AM,AUGEN;1704183999826,5,162 ,,1.2.2024 9:05 AM,1.2.2024 9:15 AM,1,,1.2.2024 9:26 AM,,,,1.2.2024 9:05 AM,,,,1,,,,GH  ,,,,,,,,,,,,,
,,STAT,768014015,571075,,,60,,MAUSGEP,,1.2.2024 9:35 AM,1.2.2024 9:45 AM,,TSUMME,,3641567408,,22,1.2.2024 9:26 AM,AUGEN;1704183999826,5,162 ,,1.2.2024 9:05 AM,1.2.2024 9:15 AM,1,,1.2.2024 9:26 AM,,1,,1.2.2024 9:05 AM,,,,1,,,,GH  ,,,,,,,,,,,,,
,,STAT,768014016,571214,,,20,,MAUSGEP,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,SUMME,,3641408118,,24,1.2.2024 9:03 AM,AUGEN;1704182616722,2,117B,D5,1.2.2024 9:15 AM,1.2.2024 9:25 AM,1,,1.2.2024 9:03 AM,,1,,1.2.2024 9:15 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,STAT,768014017,571214,,,20,,MAUSGEP,,1.2.2024 9:18 AM,1.2.2024 9:28 AM,,TSUMME,,3641408118,,24,1.2.2024 9:03 AM,AUGEN;1704182616722,2,117B,D5,1.2.2024 9:15 AM,1.2.2024 9:25 AM,1,,1.2.2024 9:03 AM,,1,,1.2.2024 9:15 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014018,571737,,,60,,MAUSGEP,,1.2.2024 9:48 AM,1.2.2024 9:58 AM,,SUMME,,3641400372,1148259704,18,1.2.2024 9:29 AM,AUGEN;1704184186631,1,163 ,C5,1.2.2024 9:20 AM,1.2.2024 9:30 AM,1,,1.2.2024 9:29 AM,,1,,1.2.2024 9:20 AM,,,,23,,,,GH  ,,,,,,,,,,,,,
,,PTM,768014019,571737,,,97,,MAUSGEP,,1.2.2024 9:43 AM,1.2.2024 9:53 AM,,TSUMME,,3641400372,,14,1.2.2024 9:29 AM,AUGEN;1704184186631,0,163 ,,1.2.2024 9:20 AM,1.2.2024 9:30 AM,1,,1.2.2024 9:29 AM,,1,,1.2.2024 9:20 AM,,,,1,,,,GH  ,,,,,,,,,,,,,
,,STAT,768014020,572159,,,60,,MAUSGEP,,1.2.2024 9:37 AM,1.2.2024 9:47 AM,,SUMME,,3641415891,,17,1.2.2024 9:26 AM,AUGEN;1704184002233,27,120 ,,1.2.2024 9:25 AM,1.2.2024 9:35 AM,1,,1.2.2024 9:26 AM,,,,1.2.2024 9:25 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,STAT,768014021,572159,,,60,,MAUSGEP,,1.2.2024 9:37 AM,1.2.2024 9:47 AM,,TSUMME,,3641567416,,17,1.2.2024 9:26 AM,AUGEN;1704184002233,27,120 ,,1.2.2024 9:25 AM,1.2.2024 9:35 AM,1,,1.2.2024 9:26 AM,,1,,1.2.2024 9:25 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014022,571601,,,60,,MAUSGEP,,1.2.2024 9:38 AM,1.2.2024 9:48 AM,,SUMME,,3641395115,1148273875,31,1.2.2024 9:42 AM,lvapps7;1704184949804,32,244 ,T07,1.2.2024 9:30 AM,1.2.2024 9:40 AM,1,,1.2.2024 9:42 AM,,G,,1.2.2024 9:30 AM,,,,86,,,6,GH  ,,,,,,,,,,,,,31
1.2.2024 9:38 AM,,GMS,768014023,571601,,,75,,MAUSGEP,,1.2.2024 9:38 AM,1.2.2024 9:48 AM,,TSUMME,,3641537394,0,24,1.2.2024 9:38 AM,lvapps7;1704184693300,32,244 ,T07,1.2.2024 9:30 AM,1.2.2024 9:40 AM,1,,1.2.2024 9:38 AM,,G,,1.2.2024 9:30 AM,,,,85,,,6,GH  ,,,,,,,,,,,,,
,,STAT,768014024,571089,,,60,,MAUSGEP,,1.2.2024 9:32 AM,1.2.2024 9:42 AM,,SUMME,,3641425740,,20,1.2.2024 9:26 AM,AUGEN;1704183997678,50,121 ,,1.2.2024 9:40 AM,1.2.2024 9:50 AM,1,,1.2.2024 9:26 AM,,,,1.2.2024 9:40 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,STAT,768014025,571089,,,60,,MAUSGEP,,1.2.2024 9:32 AM,1.2.2024 9:47 AM,,TSUMME,,3641567393,,20,1.2.2024 9:26 AM,AUGEN;1704183997678,50,121 ,,1.2.2024 9:40 AM,1.2.2024 9:50 AM,1,,1.2.2024 9:26 AM,,1,,1.2.2024 9:40 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014026,571399,,,60,,MAUSGEP,,1.2.2024 9:49 AM,1.2.2024 9:59 AM,,SUMME,,3641395998,1148274834,46,1.2.2024 10:09 AM,lvapps7;1704186545648,145,301B,T09,1.2.2024 9:40 AM,1.2.2024 9:50 AM,1,,1.2.2024 10:09 AM,,G,,1.2.2024 9:40 AM,,,,147,,,18,GH  ,,,,,,,,,,,,,143
1.2.2024 9:46 AM,,PTM,768014027,571399,,,75,,MAUSGEP,,1.2.2024 9:49 AM,1.2.2024 9:59 AM,,TSUMME,,3641537575,0,37,1.2.2024 10:09 AM,lvapps7;1704186545648,145,301B,T09,1.2.2024 9:40 AM,1.2.2024 9:50 AM,1,,1.2.2024 10:09 AM,,G,,1.2.2024 9:40 AM,,,,147,,,18,GH  ,,,,,,,,,,,,97,143
,,GMS,768014028,572150,,,98,,MAUSGEP,,1.2.2024 10:05 AM,1.2.2024 10:15 AM,,SUMME,,3641419222,-1,21,1.2.2024 9:51 AM,AUGEN;1704185479964,2,118 ,,1.2.2024 9:50 AM,1.2.2024 10:00 AM,1,,1.2.2024 9:51 AM,,1,,1.2.2024 9:50 AM,,,,8,,,,GH  ,,,,,,,,,,,,,
,,STAT,768014030,571008,,,60,,MAUSGEP,,1.2.2024 10:00 AM,1.2.2024 10:10 AM,,SUMME,,3641425750,,24,1.2.2024 9:48 AM,AUGEN;1704185310171,1,113B,,1.2.2024 9:55 AM,1.2.2024 10:05 AM,1,,1.2.2024 9:48 AM,,,,1.2.2024 9:55 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,STAT,768014031,571008,,,60,,MAUSGEP,,1.2.2024 10:00 AM,1.2.2024 10:10 AM,,TSUMME,,3641584004,,24,1.2.2024 9:48 AM,AUGEN;1704185310171,1,113B,,1.2.2024 9:55 AM,1.2.2024 10:05 AM,1,,1.2.2024 9:48 AM,,1,,1.2.2024 9:55 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,GMS,768014032,571004,,,98,,MAUSGEP,,1.2.2024 10:28 AM,1.2.2024 10:38 AM,,SUMME,,3641445800,-1,19,1.2.2024 10:18 AM,AUGEN;1704187129948,7,117B,,1.2.2024 10:05 AM,1.2.2024 10:15 AM,1,,1.2.2024 10:18 AM,,1,,1.2.2024 10:05 AM,,,,15,,,,SPL ,,,,,,,,,,,,,
,,GMS,768014033,571004,,,97,,MAUSGEP,,1.2.2024 10:28 AM,1.2.2024 10:38 AM,,TSUMME,,3641445800,,17,1.2.2024 10:18 AM,AUGEN;1704187129948,0,117B,,1.2.2024 10:05 AM,1.2.2024 10:15 AM,1,,1.2.2024 10:18 AM,,1,,1.2.2024 10:05 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014034,571446,,,60,,MAUSGEP,,1.2.2024 10:13 AM,1.2.2024 10:23 AM,,SUMME,,3641404722,1148280509,43,1.2.2024 10:51 AM,lvapps7;1704189103184,75,324 ,T07,1.2.2024 10:05 AM,1.2.2024 10:15 AM,1,,1.2.2024 10:51 AM,,G,,1.2.2024 10:05 AM,,,,222,,,15,GH  ,,,,,,,,,,,,,72
,,STAT,768014038,571087,,,60,,MAUSGEP,,1.2.2024 10:04 AM,1.2.2024 10:14 AM,,SUMME,,3641435636,,19,1.2.2024 9:52 AM,AUGEN;1704185556172,3,115A,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,1,,1.2.2024 9:52 AM,,,,1.2.2024 10:10 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,STAT,768014039,571087,,,60,,MAUSGEP,,1.2.2024 10:04 AM,1.2.2024 10:14 AM,,TSUMME,,3641592178,,19,1.2.2024 9:52 AM,AUGEN;1704185556172,3,115A,,1.2.2024 10:10 AM,1.2.2024 10:20 AM,1,,1.2.2024 9:52 AM,,1,,1.2.2024 10:10 AM,,,,1,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014040,571095,,,60,,MAUSGEP,,1.2.2024 11:10 AM,1.2.2024 11:20 AM,,SUMME,,3641471462,1148290247,27,1.2.2024 10:48 AM,AUGEN;1704188934933,73,512S,T10,1.2.2024 10:40 AM,1.2.2024 10:50 AM,1,,1.2.2024 10:48 AM,,G,,1.2.2024 10:40 AM,,,,277,,,18,SPL ,,,,,,,,,,,,,
,,GMS,768014041,571095,,,60,,MAUSGEP,,1.2.2024 11:10 AM,1.2.2024 11:20 AM,,TSUMME,,3641649786,0,22,1.2.2024 10:48 AM,AUGEN;1704188934933,53,512S,T10,1.2.2024 10:40 AM,1.2.2024 10:50 AM,1,,1.2.2024 10:48 AM,,G,,1.2.2024 10:40 AM,,,,260,,,18,SPL ,,,,,,,,,,,,,
,,STAT,768014046,571831,,,60,,MAUSGEP,,1.2.2024 11:06 AM,1.2.2024 11:16 AM,,SUMME,,3641501764,,15,1.2.2024 10:56 AM,AUGEN;1704189393744,1,188 ,,1.2.2024 10:40 AM,1.2.2024 10:50 AM,1,,1.2.2024 10:56 AM,,,,1.2.2024 10:40 AM,,,,1,,,,GH  ,,,,,,,,,,,,,
,,STAT,768014047,571831,,,60,,MAUSGEP,,1.2.2024 11:06 AM,1.2.2024 11:16 AM,,TSUMME,,3641646819,,15,1.2.2024 10:56 AM,AUGEN;1704189393744,1,188 ,,1.2.2024 10:40 AM,1.2.2024 10:50 AM,1,,1.2.2024 10:56 AM,,1,,1.2.2024 10:40 AM,,,,1,,,,GH  ,,,,,,,,,,,,,
,,PTM,768014050,571216,,,98,,MAUSGEP,,1.2.2024 10:52 AM,1.2.2024 11:02 AM,,SUMME,,3641480727,1148287247,24,1.2.2024 10:39 AM,AUGEN;1704188345110,4,121 ,,1.2.2024 11:00 AM,1.2.2024 11:10 AM,1,,1.2.2024 10:39 AM,,1,,1.2.2024 11:00 AM,,,,6,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014051,571216,,,98,,MAUSGEP,,1.2.2024 10:52 AM,1.2.2024 11:02 AM,,TSUMME,,3641480727,0,24,1.2.2024 10:39 AM,AUGEN;1704188345110,4,121 ,,1.2.2024 11:00 AM,1.2.2024 11:10 AM,1,,1.2.2024 10:39 AM,,1,,1.2.2024 11:00 AM,,,,5,,,,SPL ,,,,,,,,,,,,,
,,PTM,768014053,571499,,,60,,MAUSGEP,,1.2.2024 11:08 AM,1.2.2024 11:18 AM,,TSUMME,,3641599146,0,26,1.2.2024 10:54 AM,AUGEN;1704189263615,81,312 ,T09,1.2.2024 11:00 AM,1.2.2024 11:10 AM,1,,1.2.2024 10:54 AM,,G,,1.2.2024 11:00 AM,,,,221,,,21,GH  ,,,,,,,,,,,,,
,,PTM,768014054,571377,,,60,,MAUSGEP,,1.2.2024 11:14 AM,1.2.2024 11:24 AM,,SUMME,,3641603164,1148283082,28,1.2.2024 11:01 AM,AUGEN;1704189711918,52,210B,T04,1.2.2024 11:10 AM,1.2.2024 11:20 AM,1,,1.2.2024 11:01 AM,,2,,1.2.2024 11:10 AM,,,,179,,,10,GH  ,,,,,,,,,,,,,
